Name;Web Link;Artikel;Versandgewicht;Kurz beschreibung;Beschreibung;Preise;Preise Info;Lieferzeit;Bilder
PVC-Pflanzenschutzschlauch 10mm;https://www.ebinger-gmbh.com/kategorien/spruehgeraete/spritzpistolen-schirme-schlaeuche/id-130720-pvc-pflanzenschutzschlauch-10mm.html;130.720;0.2 kg;10mm Innendurchmesser, 17mm Außendurchmesser, max. 40bar, Temperaturbeständigkeit: -10° bis +50°C  Nur Lieferbar in den Längen: 50m, 100m;Für alle gängigen Pflanzenschutzmittel, Herbizide, Fungizide, Flüssigdünger und Wachstumsstärkungsmittel.;393,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_ea28351fc07cae913260ff3d761629c9.jpg
Sprtzschirm (Kunststoff) 30cm;https://www.ebinger-gmbh.com/kategorien/spruehgeraete/spritzpistolen-schirme-schlaeuche/id-130106-sprtzschirm-kunststoff-30cm.html;130.106;0.3 kg;Sprtzschirm (Kunststoff) 30cm;Spritzschirm (KS) 30cm, Flachstrahldüse, M12x1,25;27,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_5f085870abf988d4d9fb2bdcb5d07e15.jpg
1m Anschlußschlauch 10mm ID;https://www.ebinger-gmbh.com/kategorien/spruehgeraete/spritzpistolen-schirme-schlaeuche/id-130104-1m-anschlussschlauch-10mm-id.html;130.104;0.11 kg;"1m Anschlußschlauch 10mm ID, max. 80bar, 1/2"" IG - 1/2""IG";"1m PVC-Pfl.Schutzschlauch 10mm ID - max. 40bar 1/2"" IG - 1/2""IG";43,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_b633c7a7e6832a95d489736793f461f6.jpg
PVC-Pflanzenschutzschlauch 13mm;https://www.ebinger-gmbh.com/kategorien/spruehgeraete/spritzpistolen-schirme-schlaeuche/id-130721-pvc-pflanzenschutzschlauch-13mm.html;130.721;0.26 kg;12mm Innendurchmesser, 20m Außendurchmesser, max. 40bar, Temperaturbeständigkeit: -10° bis +50°C  Nur Lieferbar in den Längen: 50m, 100m;Für alle gängigen Pflanzenschutzmittel, Herbizide, Fungizide, Flüssigdünger und Wachstumsstärkungsmittel.;5,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_ea28351fc07cae913260ff3d761629c9.jpg
2m Anschlußschlauch 10mm ID;https://www.ebinger-gmbh.com/kategorien/spruehgeraete/spritzpistolen-schirme-schlaeuche/id-130103-2m-anschlussschlauch-10mm-id.html;130.103;0.3 kg;"2m Anschlußschlauch 10mm ID, max. 80bar, 3/8""IG 90° - 1/2""IG";"2m Anschlußschlauch 10mm ID, max. 80bar, 3/8"" IG 90° - 1/2"" IG";55,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_417978e411895b426bf1c68cb6212e5f.jpg
Handventil (Kunststoff);https://www.ebinger-gmbh.com/kategorien/spruehgeraete/spritzpistolen-schirme-schlaeuche/id-130107-handventil-kunststoff.html;130.107;0.25 kg;Handventil (Kunststoff);Handgriff mit Absperrventil -Kunststoff- max. 8 bar, Anschlu0 10mm, M12x1,25;31,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_498ce986ae273a65224c257af318a58d.jpg
Spritzpistole lang;https://www.ebinger-gmbh.com/kategorien/spruehgeraete/spritzpistolen-schirme-schlaeuche/id-130101-spritzpistole-lang.html;130.101;2.5 kg;"Max. 50bar, Anschluss 1/2"" AG, Düse 2,5mm, Sprühstrahl verstellbar, Länge 60cm, Wurfweite bis 12m (Druckabhängig)";Die Spritzpistole lang ist speziell für Pflanzenschutzbehandlungen konzipiert, bei denen eine große Wurfweite des Sprühstrahls erreicht werden soll. Der Sprühstrahl läßt sich über einen verstellbaren Handgriff regulieren. DDie Handhabung der Spritzpistole ist ebenfalls ideal für Anwendungen auf Pflanztischen.;155,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_6595805fffef32d466e8843cd6fcdd10.jpg,https://www.ebinger-gmbh.com/isotope/i/img_dc691e237f330b5c474413ed8c8f267a.jpg
Spritzpistole kurz;https://www.ebinger-gmbh.com/kategorien/spruehgeraete/spritzpistolen-schirme-schlaeuche/id-130100-spritzpistole-kurz.html;130.100;1.5 kg;"Max. 50bar, Anschluss mit Drehgelenk 1/2"" AG, Düse 1,5mm, Sprühstrahl verstellbar, Länge 40cm, Wurfweite bis 7m (Druckabhängig)";Die Spritzpistole kurz kann für viele Anwendungen der Pflanzenschutzbehandlung verwendet werden. Die leichte aber robuste Bauweise ermöglicht eine optimale Handhabung beim Arbeiten. Der Sprühstrahl läßt sich mittels Daumenhebel leichtgängig verstellen, so daß mir einer Hand gearbeitet werden kann.;101,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_15ee77744504fa63bea796883d4be744.jpg,https://www.ebinger-gmbh.com/isotope/i/img_dc691e237f330b5c474413ed8c8f267a.jpg
FLEXOMANT-4W;https://www.ebinger-gmbh.com/kategorien/mankar-ulv-spruehgeraete/spruehgeraete-zum-anbau/id-100657-flexomant-4w.html;100657;65 kg;Spirtzschirm 2 x 40cm mit Anfahrschutz (einklappbar), Spritzschirm 1 x 70-110cm verstellbar, Radpumpe für wegabhängige Dosierung, Aufhängung mit Parallelausgleich, 3-Punkt Aufhängung Kat. I, Spritzmittelbehälter 2 x 6ltr., 12V Anschluß mit DC-DC-Wandler,;Als Anbaugerät für Traktoren zur wasserlosen Herbizidausbringung. Einsatzgebiete: - In Baumschulen - Im Obstbau - Parks;5.017,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_e5993274329bd4373feccabdae13c574.jpg
FLEXOMANT-4W PLUS;https://www.ebinger-gmbh.com/kategorien/mankar-ulv-spruehgeraete/spruehgeraete-zum-anbau/id-100658-flexomant-4w-plus.html;100658;65 kg;Spirtzschirm 2 x 40cm mit Anfahrschutz (einklappbar), Spritzschirm 2 x 45cm (Position verstellbar), Radpumpe für wegabhängige Dosierung, Aufhängung mit Parallelausgleich, 3-Punkt Aufhängung Kat. I, Spritzmittelbehälter 2 x 6ltr., 12V Anschluß mit DC-DC-Wandler,;Als Anbaugerät für Traktoren zur wasserlosen Herbizidausbringung. Einsatzgebiete: - In Baumschulen - Im Obstbau - Parks;5.319,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_b3351980e002b74c866a2e5da34003bf.jpg
TRAMA;https://www.ebinger-gmbh.com/kategorien/mankar-ulv-spruehgeraete/spruehgeraete-zum-anbau/id-100765-trama.html;100765;65 kg;Spirtzschirm 70-110cm verstellbar, Radpumpe für wegabhängige Dosierung, Einrad-Aufhängung mit Parallelausgleich, Spritzmittelbehälter 6ltr., 12V Anschluß mit DC-DC-Wandler;Als Anbaugerät für Traktoren zur wasserlosen Herbizidausbringung. Einsatzgebiete: - In Baumschulen - Im Obstbau - Parks;2.569,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_e5deb294cfd633d5b16d1e197d41baa4.jpg
TRAMUS;https://www.ebinger-gmbh.com/kategorien/mankar-ulv-spruehgeraete/spruehgeraete-zum-anbau/id-100683-tramus.html;100683;65 kg;Spirtzschirm 70-110cm verstellbar, Radpumpe für wegabhängige Dosierung, Zweirad-Aufhängung mit Parallelausgleich, Spritzmittelbehälter 6ltr., 12V Anschluß mit DC-DC-Wandler;Als Anbaugerät für Traktoren zur wasserlosen Herbizidausbringung. Einsatzgebiete: - In Baumschulen - Im Obstbau - Parks - Weihnachtsbaumkulturen;2.569,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_4a80c715e3e16a9a5aedefed70b9128b.jpg
TRAMA;https://www.ebinger-gmbh.com/kategorien/mankar-ulv-spruehgeraete/spruehgeraete-zum-anbau/id-100767-trama.html;100767;85 kg;Spirtzschirm 70-110cm verstellbar, Radpumpe für wegabhängige Dosierung, Einrad-Aufhängung mit Parallelausgleich, Spritzmittelbehälter 6ltr., 12V Anschluß mit DC-DC-Wandler, 3-Punkt Anbau Kat. I;Als Anbaugerät für Traktoren zur wasserlosen Herbizidausbringung. Einsatzgebiete: - In Baumschulen - Im Obstbau - Parks;2.807,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_d500f86e6db4ed2eb4c32e3e91aa142c.jpg
FLEXOMANT-2W;https://www.ebinger-gmbh.com/kategorien/mankar-ulv-spruehgeraete/spruehgeraete-zum-anbau/id-100655-flexomant-2w.html;100655;65 kg;Spirtzschirm 2 x 40cm mit Anfahrschutz (einklappbar), Radpumpe für wegabhängige Dosierung, Aufhängung mit Parallelausgleich, 3-Punkt Aufhängung Kat. I, Spritzmittelbehälter 2 x 6ltr., 12V Anschluß mit DC-DC-Wandler,;Als Anbaugerät für Traktoren zur wasserlosen Herbizidausbringung. Einsatzgebiete: - In Baumschulen - Im Obstbau - Parks;4.420,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_f693c9d29560b515c02473993f5ce8ec.jpg
FLEXOMANT-1W;https://www.ebinger-gmbh.com/kategorien/mankar-ulv-spruehgeraete/spruehgeraete-zum-anbau/id-100605-flexomant-1w.html;100605;32 kg;Spirtzschirm 40cm mit Anfahrschutz (einklappbar), Radpumpe für wegabhängige Dosierung, Aufhängung mit Parallelausgleich, 3-Punkt Aufhängung Kat. I, Spritzmittelbehälter 6ltr., 12V Anschluß mit DC-DC-Wandler;Als Anbaugerät für Traktoren zur wasserlosen Herbizidausbringung. Einsatzgebiete: - In Baumschulen - Im Obstbau - Parks;2.958,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_246137f9d7c8051497475141dab2cfcf.jpg
UNIMA 60-120 FLEX;https://www.ebinger-gmbh.com/kategorien/mankar-ulv-spruehgeraete/spruehgeraete-zum-anbau/id-102329-unima-60-120-flex.html;102329;55 kg;Spirtzschirm 60-120cm verstellbar mit Anfahrschutz, Pumpe 12V,  Akku mit Ladegerät, Montagekonsole mit 2 Bohrungen passend für EUMOT-Einachser, Spritzmittelbehälter 6ltr., Ladegerät,;Als Anbaugerät für Einachser zur wasserlosen Herbizidausbringung. Einsatzgebiete: - In Baumschulen - Im Obstbau - Weihnachtsbaumkulturen;2.958,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_52b6763e41123a65b6e2061eefc2dddd.jpg
Eumot M140;https://www.ebinger-gmbh.com/kategorien/mankar-ulv-spruehgeraete/spruehgeraete-zum-anbau/id-101442-eumot-m140.html;101442;65 kg;Honda 4-Takt Motor,;Einachs Traktor zum Anbau von Herbizidgerät;2.013,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_2e31ace3e3c3575a1448be59ea442747.jpg
DONKEY PLUS Lithium;https://www.ebinger-gmbh.com/kategorien/elektrofahrzeuge/elektroschubkarre/id-76400-donkey-plus-lithium.html;76400;70 kg;"Tragkraft 170kg, Steigfähigkeit bis 40%, Li-Ionen Wechselakku 22Ah, Geschwindigkeit 0-5km/h (vorwärts-rückwärts), Getriebemotor 24V - 350W, Wanne 120l Volumen, Bereifung: 2 x 3.50-7 AS-Stollenprofil, 2 Lenkrollen 4"", Trommelbremse, Autonomie mit 1 Akkuladung: ca. 4-6 Std. im Dauerbetrieb Automatik Ladegerät 24V - 5A, Gewicht 63kg, Maße: LxBxH 157x68x96cm";Jetzt NEUmit Li-Ionen Akku für noch größere Leistung, Steigfähigkeit und längerer Batterielebensdauer ! Die 4-Rad Konstruktion bietet eine hohe Standsicherheit und ermöglicht das leichte Auffahren auf 2 Laderampen. Durch die niedrige Bauweise muss beim Beladen das Schüttgut nicht zu stark angehoben werden und das Arbeiten somit leichter macht;2.300,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_8e3d470f2da4c40191fc25ddfaa07fc4.jpg,https://www.ebinger-gmbh.com/isotope/i/img_1b17f436641e8c7a3729ed3b3d41fbea.jpg
Elektroschubkarre DONKEY PLUS;https://www.ebinger-gmbh.com/kategorien/elektrofahrzeuge/elektroschubkarre/id-76300-elektroschubkarre-donkey-plus.html;76300;80 kg;"Tragkraft 150kg, Steigfähigkeit bis 40%, Wechselakku 22Ah, Geschwindigkeit 0-5km/h (vorwärts-rückwärts), Getriebemotor 24V - 350W Wanne 120l Volumen, Bereifung: 2 x 3.50-7 AS-Stollenprofil, 2 Lenkrollen 4"", Trommelbremse, Autonomie mit 1 Akkuladung: ca. 3-5 Std. im Dauerbetrieb Automatik Ladegerät 24V - 4A, Gewicht 72kg, Maße: LxBxH 157x68x96cm";Die 4-Rad Konstruktion bietet eine hohe Standsicherheit und ermöglicht das leichte Auffahren auf 2 Laderampen. Durch die niedrige Bauweise muss beim Beladen das Schüttgut nicht zu stark angehoben werden und das Arbeiten somit leichter macht. Der Getriebemotor fährt in beide Fahrtrichtungen in stufenlos verstellbarer Geschwindigkeit. Der Wechselakku kann leicht herausgenommen werden und ermöglicht das Laden ohne die Schubkarre in die Nähe eines Netzanschlusses fahren zu müssen. Für lange Arbeitszeiten kann ein zweiter Wechselakku dazugenommen werden. Der Schlüssel des Hauptschalters kann entnommen werden was die Gefahr von unbefugtem Fahren verhindert.;1.590,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_f48d45e1c9c64e6901beed5af08e3e83.jpg,https://www.ebinger-gmbh.com/isotope/i/img_1b17f436641e8c7a3729ed3b3d41fbea.jpg
Elektroschubkarre DONKEY XL;https://www.ebinger-gmbh.com/kategorien/elektrofahrzeuge/elektroschubkarre/id-76000-elektroschubkarre-donkey-xl.html;76000;175 kg;Tragkraft 350kg, Steigfähigkeit ca. 40%, Autonomie 3-5 Std. im Dauerbetrieb, Geschwindigkeit 0-6km/h (vorwärts-rückwärts), Getriebemotor mit Differential, Leistung 600W, Ladewanne 280l Volumen, Entleerung unterstützt durch Gasfedern, Antriebsräder Blockprofil 15x600-6, 2 Lenkrollen, elektrische Motorbremse (verhindert das Wegrollen bei Steigungen, Maße: LxBxH 149x78x103cm;Der kompakte Elektroschubkarren DONKEY XL ist ein unersetzlicher Helfer beim Transportieren von Lasten bis 350kg. Konzipiert für Arbeiten auf Baustellen, im Landschaftsbau, in der Landwirtschaft, Arbeiten im Stall und Lagerflächen, bewältigt er mühelos extreme Steigungen und kann auch in unwegsamem Gelände eingesetzt werden. Die Bedienung erfolgt über einen Daumenhebel zur stufenlosen Geschwindigkeitsregulierung. Der Motor wird beim Bremsen automatisch abgeschaltet, um ein Energieeffizientes Arbeiten zu erreichen. Eine elektrische Bremse verhindert das Wegrollen am Hang und schaltet sich automatisch ein, sobald der Daumenhebel nicht betätigt wird. Eine große Auswahl an Zubehör und der modulare Aufbau machen den DONKEY XL zu einem unschlagbaren Multifunktionshelfer.;3.580,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_224d677394bab2226f9b7d9bdb8d6327.jpg,https://www.ebinger-gmbh.com/isotope/i/img_65ef0b16986d030d4a5079a2d334eec0.jpg
Elektroschubkarre DONKEY XL-H Lithium;https://www.ebinger-gmbh.com/kategorien/elektrofahrzeuge/elektroschubkarre/id-76150-elektroschubkarre-donkey-xl-h-lithium.html;76150;175 kg;Tragkraft 400kg, Steigfähigkeit ca. 40%, Autonomie 4-6 Std. im Dauerbetrieb, Geschwindigkeit 0-6km/h (vorwärts-rückwärts), Getriebemotor mit Differential, Leistung 600W, Ladewanne 280l Volumen, Entleerung mittels elektrischem Hubzylinder, Antriebsräder Blockprofil 15x600-6, 2 Lenkrollen, elektrische Motorbremse (verhindert das Wegrollen bei Steigungen, Maße: LxBxH 155x78x103cm;Jetzt neu mit Lithium-Ionen Akku ! Der kompakte Elektroschubkarren DONKEY XL ist ein unersetzlicher Helfer beim Transportieren von Lasten bis 400kg. Konzipiert für Arbeiten auf Baustellen, im Landschaftsbau, in der Landwirtschaft, Arbeiten im Stall und Lagerflächen, bewältigt er mühelos extreme Steigungen und kann auch in unwegsamem Gelände eingesetzt werden. Die Bedienung erfolgt über einen Daumenhebel zur stufenlosen Geschwindigkeitsregulierung. Der Motor wird beim Bremsen automatisch abgeschaltet, um ein Energieeffizientes Arbeiten zu erreichen. Eine elektrische Bremse verhindert das Wegrollen am Hang und schaltet sich automatisch ein, sobald der Daumenhebel nicht betätigt wird. Eine große Auswahl an Zubehör und der modulare Aufbau machen den DONKEY XL zu einem unschlagbaren Multifunktionshelfer;6.700,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_b1b307d24ca475f4cbfd31acd3a3a216.jpg,https://www.ebinger-gmbh.com/isotope/i/img_4ecdf296f7bc812afb327a63a73d6645.jpg
Elektroschubkarre DONKEY XL Lithium;https://www.ebinger-gmbh.com/kategorien/elektrofahrzeuge/elektroschubkarre/id-76050-elektroschubkarre-donkey-xl-lithium.html;76050;160 kg;Tragkraft 400kg, Steigfähigkeit ca. 40%, Autonomie 4-6 Std. im Dauerbetrieb, Geschwindigkeit 0-6km/h (vorwärts-rückwärts), Getriebemotor mit Differential, Leistung 600W, Ladewanne 280l Volumen, Entleerung unterstützt durch Gasfedern, Antriebsräder Blockprofil 15x600-6, 2 Lenkrollen, elektrische Motorbremse (verhindert das Wegrollen bei Steigungen, Maße: LxBxH 149x78x103cm;Jetzt neu mit Lithium-Ionen Akku ! Der kompakte Elektroschubkarren DONKEY XL ist ein unersetzlicher Helfer beim Transportieren von Lasten bis 400kg. Konzipiert für Arbeiten auf Baustellen, im Landschaftsbau, in der Landwirtschaft, Arbeiten im Stall und Lagerflächen, bewältigt er mühelos extreme Steigungen und kann auch in unwegsamem Gelände eingesetzt werden. Die Bedienung erfolgt über einen Daumenhebel zur stufenlosen Geschwindigkeitsregulierung. Der Motor wird beim Bremsen automatisch abgeschaltet, um ein Energieeffizientes Arbeiten zu erreichen. Eine elektrische Bremse verhindert das Wegrollen am Hang und schaltet sich automatisch ein, sobald der Daumenhebel nicht betätigt wird. Eine große Auswahl an Zubehör und der modulare Aufbau machen den DONKEY XL zu einem unschlagbaren Multifunktionshelfer;5.670,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_97c10868472554e775f449dc25a83377.jpg,https://www.ebinger-gmbh.com/isotope/i/img_65ef0b16986d030d4a5079a2d334eec0.jpg
Erntemobil  EP-CART C;https://www.ebinger-gmbh.com/kategorien/elektrofahrzeuge/arbeitsbuehnen/id-77200-erntemobil-ep-cart-c.html;77200;0 kg;Geschwindigkeit: 0-15m/min (vorwärts-rückwärts), Max. Drehmoment: 240Nm, Motor: 24V DC - 250W, Akku: 24V - 41Ah, Autonomie:8-10 Std., Räder: Nylon-Rollen (Abstand nach Angabe), Leergewicht: 120kg, Tragkraft: 200kg, Länge: 150cm, Breite: 60cm, Arbeitsfläche: 50, 75, 100, 125, 150cm;Das EP-Cart Typ C ist ein Rohrschienenwagen der speziell für das Befahren von Heizungsrohren im Gewächshaus konzipiert ist. Der Antrieb erfolgt über eine gummierte Laufrolle auf der Mittelachse. Die Mittelachse kann über eine Fußwippe ausgehoben werden. Dies ermöglicht das Fahren auf den an der Mittelachse angebrachten PU-Reifen und ein einfaches Fortbewegen des EP-Carts zwischen den Reihen. Der 24V Getriebemotor garantiert durch ein Reglersystem eine gleichbleibende Geschwindigkeit. Alle Bedienfunktionen können über das Steuergerät am Handlauf bedient werden. Ein Fußpedal ermöglicht zusätzlich ein einfaches EIN - AUS - schalten. Mit einer Akkuladung kann ca. 8-10 Stunden gearbeitet werden. Eine verläßliche Erntehilfe die auch für Pflegearbeiten verwendet werden kann.;4.736,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;4-6 Wochen;https://www.ebinger-gmbh.com/isotope/i/img_7811b0a9d410cd61272e7699197052f6.jpg,https://www.ebinger-gmbh.com/isotope/i/img_d7e0d6748dc86fba5625d44e26e4d7be.jpg
Elektroschubkarre DONKEY XL-H;https://www.ebinger-gmbh.com/kategorien/elektrofahrzeuge/elektroschubkarre/id-76100-elektroschubkarre-donkey-xl-h.html;76100;205 kg;Tragkraft 350kg, Steigfähigkeit ca. 40%, Autonomie 3-5 Std. im Dauerbetrieb, Geschwindigkeit 0-6km/h (vorwärts-rückwärts), Getriebemotor mit Differential, Leistung 600W, Ladewanne 280l Volumen, Entleerung mittels elektrischem Hubzylinder, Antriebsräder Blockprofil 15x600-6, 2 Lenkrollen, elektrische Motorbremse (verhindert das Wegrollen bei Steigungen, Maße: LxBxH 155x78x103cm;Der kompakte Elektroschubkarren DONKEY XL ist ein unersetzlicher Helfer beim Transportieren von Lasten bis 350kg. Konzipiert für Arbeiten auf Baustellen, im Landschaftsbau, in der Landwirtschaft, Arbeiten im Stall und Lagerflächen, bewältigt er mühelos extreme Steigungen und kann auch in unwegsamem Gelände eingesetzt werden. Die Bedienung erfolgt über einen Daumenhebel zur stufenlosen Geschwindigkeitsregulierung. Der Motor wird beim Bremsen automatisch abgeschaltet, um ein Energieeffizientes Arbeiten zu erreichen. Eine elektrische Bremse verhindert das Wegrollen am Hang und schaltet sich automatisch ein, sobald der Daumenhebel nicht betätigt wird. Eine große Auswahl an Zubehör und der modulare Aufbau machen den DONKEY XL zu einem unschlagbaren Multifunktionshelfer..;4.290,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_788078d7323962e3c095ed34a7401805.jpg,https://www.ebinger-gmbh.com/isotope/i/img_4ecdf296f7bc812afb327a63a73d6645.jpg
